Time, h	Frequency, MHz	Temperature, K
15.083333333333334	150.2999999999998	583.550396323435
15.083333333333334	150.3999999999998	575.1729719637283
15.083333333333334	150.4999999999998	568.7744964513105
15.083333333333334	150.5999999999998	564.9508173874092
15.083333333333334	150.6999999999998	563.1054718409777
15.083333333333334	150.79999999999978	562.3378763553163
15.083333333333334	150.89999999999978	561.9718451645026
15.083333333333334	150.99999999999977	561.2174782466755
15.083333333333334	151.09999999999977	559.7274208994996
15.083333333333334	151.19999999999976	557.3916072381156
15.083333333333334	151.29999999999976	554.7234201076917
15.083333333333334	151.39999999999975	552.2036201898089
15.083333333333334	151.49999999999974	549.9312041279705
15.083333333333334	151.59999999999974	547.5305854961587
15.083333333333334	151.69999999999973	544.7923405991301
15.083333333333334	151.79999999999973	541.6787632650561
15.083333333333334	151.89999999999972	538.2257431379854
15.083333333333334	151.99999999999972	534.9290968525193
15.083333333333334	152.0999999999997	532.2012685079429
15.083333333333334	152.1999999999997	529.9407415373502
15.083333333333334	152.2999999999997	527.1639995100916
15.083333333333334	152.3999999999997	522.5037201493351
15.083333333333334	152.4999999999997	516.3623036921224
15.083333333333334	152.59999999999968	510.96398403341783
15.083333333333334	152.69999999999968	507.73925297943464
15.083333333333334	152.79999999999967	506.4451787328841
15.083333333333334	152.89999999999966	506.3984859380291
15.083333333333334	152.99999999999966	506.69607291383767
15.083333333333334	153.09999999999965	506.80109230337735
15.083333333333334	153.19999999999965	506.53078692077037
15.083333333333334	153.29999999999964	506.0460349069257
15.083333333333334	153.39999999999964	505.4005238635021
15.083333333333334	153.49999999999963	504.7766756693702
15.083333333333334	153.59999999999962	504.54963697228254
15.083333333333334	153.69999999999962	505.3536147212828
15.083333333333334	153.7999999999996	507.2952657859104
15.083333333333334	153.8999999999996	509.9567151580211
15.083333333333334	153.9999999999996	513.2503347124845
15.083333333333334	154.0999999999996	514.8986894317837
15.083333333333334	154.1999999999996	516.0419591100673
15.083333333333334	154.29999999999959	513.5571844789646
15.083333333333334	154.39999999999958	508.41438971951703
15.083333333333334	154.49999999999957	503.08277802714593
15.083333333333334	154.59999999999957	498.72623798838595
15.083333333333334	154.69999999999956	494.9233114256524
15.083333333333334	154.79999999999956	491.24760610121234
15.083333333333334	154.89999999999955	487.90167548823234
15.083333333333334	154.99999999999955	484.6532449769476
15.083333333333334	155.09999999999954	480.5329731995633
15.083333333333334	155.19999999999953	474.49558051374555
15.083333333333334	155.29999999999953	467.32541489951456
15.083333333333334	155.39999999999952	460.56531576406024
15.083333333333334	155.49999999999952	455.2656784856631
15.083333333333334	155.5999999999995	451.0182419147855
15.083333333333334	155.6999999999995	447.1613858035688
15.083333333333334	155.7999999999995	443.703053707104
15.083333333333334	155.8999999999995	440.89123049947386
15.083333333333334	155.9999999999995	437.46468898026865
15.083333333333334	156.09999999999948	434.3455323910343
15.083333333333334	156.19999999999948	430.9200239106889
15.083333333333334	156.29999999999947	423.74004438389983
15.083333333333334	156.39999999999947	416.0194252648207
15.083333333333334	156.49999999999946	409.80114026212976
15.083333333333334	156.59999999999945	404.1843616003458
15.083333333333334	156.69999999999945	397.6886519172598
15.083333333333334	156.79999999999944	390.3993984546629
15.083333333333334	156.89999999999944	383.5008766451627
15.083333333333334	156.99999999999943	377.8889085713133
15.083333333333334	157.09999999999943	374.0076416031524
15.083333333333334	157.19999999999942	371.33122525441263
15.083333333333334	157.29999999999941	368.7147081002029
15.083333333333334	157.3999999999994	365.39367911934244
15.083333333333334	157.4999999999994	361.9586854507429
15.083333333333334	157.5999999999994	359.1469825499147
15.083333333333334	157.6999999999994	356.9385681747253
15.083333333333334	157.7999999999994	355.72809223560944
15.083333333333334	157.89999999999938	356.0292909565286
15.083333333333334	157.99999999999937	357.83786134954374
15.083333333333334	158.09999999999937	359.7911228157955
15.083333333333334	158.19999999999936	359.71663094160203
15.083333333333334	158.29999999999936	356.65081777639523
15.083333333333334	158.39999999999935	351.1725065851735
15.083333333333334	158.49999999999935	344.4814349171517
15.083333333333334	158.59999999999934	338.12038713289803
15.083333333333334	158.69999999999933	332.4828324654892
15.083333333333334	158.79999999999933	326.74611122965314
15.083333333333334	158.89999999999932	321.4701105480895
15.083333333333334	158.99999999999932	317.4503669483731
15.083333333333334	159.0999999999993	313.6264885567857
15.083333333333334	159.1999999999993	309.8973919166046
15.083333333333334	159.2999999999993	306.2624743569003
15.083333333333334	159.3999999999993	302.757864107484
15.083333333333334	159.4999999999993	298.9094737101289
15.083333333333334	159.59999999999928	295.6060244762393
15.083333333333334	159.69999999999928	292.9787547569971
15.083333333333334	159.79999999999927	290.55636225470244
15.083333333333334	159.89999999999927	288.09505031998106
15.083333333333334	159.99999999999926	285.66080951607717
15.083333333333334	160.09999999999926	284.12122560130166
15.083333333333334	160.19999999999925	284.7731336916341
15.083333333333334	160.29999999999924	285.82292054260535
15.083333333333334	160.39999999999924	285.6653726495109
15.083333333333334	160.49999999999923	283.420878333627
15.083333333333334	160.59999999999923	280.4737533284775
15.083333333333334	160.69999999999922	279.29715103269405
15.083333333333334	160.79999999999922	278.836746638837
15.083333333333334	160.8999999999992	278.4939677796616
15.083333333333334	160.9999999999992	278.4268442825922
15.083333333333334	161.0999999999992	278.2896345530514
15.083333333333334	161.1999999999992	278.71043062284735
15.083333333333334	161.2999999999992	280.05542132574726
15.083333333333334	161.39999999999918	283.0825527986673
15.083333333333334	161.49999999999918	286.8579991679595
15.083333333333334	161.59999999999917	288.7879395992156
15.083333333333334	161.69999999999916	289.1229126152074
15.083333333333334	161.79999999999916	290.05133830735514
15.083333333333334	161.89999999999915	291.5245045983672
15.083333333333334	161.99999999999915	292.5060165249427
15.083333333333334	162.09999999999914	291.86565281041214
15.083333333333334	162.19999999999914	291.4498582035047
15.083333333333334	162.29999999999913	289.6423147507369
15.083333333333334	162.39999999999912	286.7889940217859
15.083333333333334	162.49999999999912	286.5075091473379
15.083333333333334	162.5999999999991	288.36438713596647
15.083333333333334	162.6999999999991	289.704982065643
15.083333333333334	162.7999999999991	290.00029520694375
15.083333333333334	162.8999999999991	290.5095565311233
15.083333333333334	162.9999999999991	289.9711221025413
15.166666666666666	147.0	621.1445830980363
15.166666666666666	147.1	619.9620094953023
15.166666666666666	147.2	618.2456599272352
15.166666666666666	147.29999999999998	616.4037026543814
15.166666666666666	147.39999999999998	614.8977261897892
15.166666666666666	147.49999999999997	613.5379132890214
15.166666666666666	147.59999999999997	611.1381479462682
15.166666666666666	147.69999999999996	607.063615618548
15.166666666666666	147.79999999999995	602.0227149787951
15.166666666666666	147.89999999999995	597.5072101710734
15.166666666666666	147.99999999999994	595.1371833464301
15.166666666666666	148.09999999999994	595.3185751289568
15.166666666666666	148.19999999999993	597.7264927073701
15.166666666666666	148.29999999999993	601.6041661250094
15.166666666666666	148.39999999999992	605.8627730685452
15.166666666666666	148.49999999999991	609.9847462749597
15.166666666666666	148.5999999999999	614.7159489270359
15.166666666666666	148.6999999999999	621.1772820542703
15.166666666666666	148.7999999999999	628.7645116496803
15.166666666666666	148.8999999999999	634.1093764852616
15.166666666666666	148.9999999999999	634.7867278012315
15.166666666666666	149.09999999999988	632.7424883678452
15.166666666666666	149.19999999999987	628.0408838765266
15.166666666666666	149.29999999999987	621.9047771299679
15.166666666666666	149.39999999999986	614.2434561811468
15.166666666666666	149.49999999999986	605.7646089197262
15.166666666666666	149.59999999999985	598.5112392134168
15.166666666666666	149.69999999999985	594.6232083541578
15.166666666666666	149.79999999999984	594.5534574631279
15.166666666666666	149.89999999999984	595.7906361401231
15.166666666666666	149.99999999999983	595.0854208414942
15.166666666666666	150.09999999999982	590.1529658006655
15.166666666666666	150.19999999999982	582.3930364184605
15.166666666666666	150.2999999999998	574.5002771637841
15.166666666666666	150.3999999999998	568.6480792558126
15.166666666666666	150.4999999999998	565.1683194420845
15.166666666666666	150.5999999999998	563.4260637757948
15.166666666666666	150.6999999999998	562.6733104522281
15.166666666666666	150.79999999999978	562.4256953754623
15.166666666666666	150.89999999999978	562.1549167179123
15.166666666666666	150.99999999999977	561.1884438653357
15.166666666666666	151.09999999999977	559.4386144439289
15.166666666666666	151.19999999999976	557.3109023318793
15.166666666666666	151.29999999999976	555.0339002079505
15.166666666666666	151.39999999999975	552.6331100558181
15.166666666666666	151.49999999999974	550.2219099728666
15.166666666666666	151.59999999999974	547.4860331451846
15.166666666666666	151.69999999999973	544.4011243694509
15.166666666666666	151.79999999999973	541.2544555116203
15.166666666666666	151.89999999999972	538.1693945396394
15.166666666666666	151.99999999999972	535.3391543571635
15.166666666666666	152.0999999999997	533.046914331426
15.166666666666666	152.1999999999997	530.3824890399962
15.166666666666666	152.2999999999997	525.9640822789636
15.166666666666666	152.3999999999997	520.0305641695938
15.166666666666666	152.4999999999997	514.4153985311083
15.166666666666666	152.59999999999968	510.7702096109406
15.166666666666666	152.69999999999968	509.27041417024657
15.166666666666666	152.79999999999967	509.1752365494929
15.166666666666666	152.89999999999966	509.4740131660012
15.166666666666666	152.99999999999966	509.75272281400004
15.166666666666666	153.09999999999965	509.8977619159828
15.166666666666666	153.19999999999965	509.8043936431776
